"X","names","stars","food_scores","overrate_scores","price_scores","service_scores"
1,"0lpT5sj09vUfDp5zUBwjIw",4.5,0.139340710443155,0.724729095908135,0.564823377103754,0.943106438896189
1,"0tsl6aGhI-4nJgeVRfC3HQ",4,0.124100320238435,0.745754488112567,0.505270945071204,0.94692247043364
1,"0u2xwNy07-z3gv0tpuJX2Q",3.5,0.120570299206274,0.752062105773896,0.564823377103754,0.949739816031537
1,"0vwquUvc7JupcCMjYEiKWQ",3,0.119164632148557,0.769691088468381,0.564823377103754,0.951789750328515
1,"0wGi2PTfGWTy0-AxGpfjMw",5,0.124480801547291,0.764030405951803,0.564823377103754,0.951789750328515
1,"0xxW5PmeFV1MWkvDwU7XaQ",3,0.0986186414703489,0.805563642244865,0.597003883854263,0.938218134034166
1,"0yFe_kQiynisvahzVuq6Mw",1.5,0.121817432385301,0.768850072780204,0.564823377103754,0.944862023653088
1,"1A-W9AWb4sEESvusqf8NIw",4,0.127662048046334,0.756881772602297,0.564823377103754,0.954186596583443
1,"1JbrO_ZoY6a8R3llJHVzUQ",2.5,0.11222084826194,0.700792495552321,0.564823377103754,0.93377135348226
1,"1QflFDnReuQW7CoXGL9oUA",2.5,0.122916600610884,0.752062105773896,0.564823377103754,0.951789750328515
1,"1RHY4K3BD22FK7Cfftn8Mg",4,0.133696904361795,0.734174349021511,0.598853338265212,0.961965834428384
1,"1TGti2jN5PstqlHelBBfNw",4.5,0.157487555090523,0.728254892447032,0.564823377103754,0.959716162943495
1,"1V3fj_J0242-2PZJA6NYSg",3,0.121278417197755,0.758013909105612,0.528759016090253,0.939868593955322
1,"1VABify4KTXMvGZ4qcUt_g",2,0.100954373949713,0.752062105773896,0.564823377103754,0.947353482260184
1,"1VUQPwwWU_i9PATyM8jrtg",2,0.106386801526153,0.734530163351124,0.564823377103754,0.951789750328515
1,"1eJ7yIzSAjwC145fnHD5Xw",2.5,0.118509358783305,0.758013909105612,0.564823377103754,0.943053876478318
1,"1h1EGiDCoKQnL-VmRHIagw",2,0.120570299206274,0.752062105773896,0.564823377103754,0.947353482260184
1,"1hCKJqPC9uLIXavNKVudAg",5,0.158533878689876,0.82613617984797,0.579803957832439,0.976862023653088
1,"1hDSdypYCwmZbmKY6MECxA",5,0.123825528182039,0.771340773087498,0.564823377103754,0.947353482260184
1,"1o3N4PiPI-fHnJnh-U85iw",2.5,0.103543760634981,0.741322982371017,0.584057702977622,0.925172141918528
1,"1ofeAP5vdjnOSeO5S2pzSg",3,0.12292716953613,0.774704835840207,0.564823377103754,0.949823915900131
1,"1qmDaCGJTam1--pEIuvkbg",3,0.120136973271188,0.748051107876435,0.564823377103754,0.951789750328515
1,"1xEFOt8ArF0k4cpqWUk9gg",3,0.119164632148557,0.759437166424066,0.564823377103754,0.95442838370565
1,"2-FFfBaAN2nZhcK-GBR75w",3.5,0.135102571419512,0.768850072780204,0.564823377103754,0.944367936925099
1,"2-_UPP_gKEsx2F8BXZf-PA",1.5,0.122440998974814,0.752062105773896,0.564823377103754,0.951789750328515
1,"2-jyqX-PonxUSZQugyCOAQ",3.5,0.105594132132703,0.730260391395763,0.564823377103754,0.947153745072273
1,"28UWP-8hZ_-6klybRdzqEQ",2.5,0.120570299206274,0.74530163351124,0.564823377103754,0.951789750328515
1,"2KrRu2odf_53L90UQLKVvA",4,0.104463257131382,0.760019408054343,0.564823377103754,0.949130091984231
1,"2M8HhQRsKqETmxo8YhtVGQ",4.5,0.183931006055994,0.801682031376355,0.664693915294988,0.94288567674113
1,"2anxB5OiLo_-eFh_o2j-rw",2.5,0.103966517644821,0.617273168364871,0.598853338265212,0.934622864651774
1,"2cF-sCqhCGzVMJULhNqjBQ",2,0.113985858778021,0.760957464014233,0.564823377103754,0.946691195795006
1,"2cfzQGANxuIGcCUrlwnV7w",2,0.0719321052242197,0.712502021672327,0.598853338265212,0.900099868593955
1,"2hOU75OoYSid_aMUEvjhVQ",4.5,0.0961983575890168,0.774995956655345,0.535786942851859,0.955448094612352
1,"2ijUbDLJRuVtELXdFFzzyw",2.5,0.120760539860702,0.752062105773896,0.565933049750324,0.951789750328515
1,"2jqUYcKMYZXnpxNTkORJgQ",4.5,0.280435862477145,0.919100760148795,0.63214351766229,0.96862023653088
1,"2jwpM5qhFCf8rpW1LeG7lA",3,0.121098745468573,0.752062105773896,0.564823377103754,0.955658344283837
1,"2kE_CUc6tUR8FU5bjAO_Ag",4.5,0.131857911368993,0.741096555070354,0.553726650638062,0.955658344283837
1,"2ktZ89dpmOAhBcECa6Ml2g",4,0.126827102951901,0.750735888727155,0.564823377103754,0.953450722733246
1,"2rcH1VUK3_aAA-tT82vWmg",4,0.12564338332435,0.780139091056122,0.564823377103754,0.951789750328515
1,"2xBIQyPr3Bp5YPgLScMSgg",3,0.12292716953613,0.703541969917516,0.632883299426669,0.947900131406045
1,"2xQexEwq1WQoNeSTyrUTEw",2.5,0.117843516492808,0.749991913310691,0.564823377103754,0.946060446780552
1,"30Bvo-tEfvh2KOTLQg6FZw",3.5,0.116955726772145,0.752062105773896,0.564823377103754,0.951789750328515
1,"3B8hg3Arjhgz33SJpnK9Hw",4,0.124248285191879,0.752062105773896,0.606990937673386,0.951789750328515
1,"3LuQTKKb4DgS4nqL3UFyig",1.5,0.122884893835146,0.752062105773896,0.564823377103754,0.951789750328515
1,"3OmXBXH5pQ0esfccEqZP-A",4.5,0.119291459251509,0.748018761119198,0.606990937673386,0.951137976346912
1,"3ZcxnR9YkDVRqqkDJMRWBg",4.5,0.124649904351227,0.752062105773896,0.564823377103754,0.95242049934297
1,"3cwgVNwiVX3gVw2tsgIaWw",4,0.12479786930467,0.735565259582727,0.564823377103754,0.949193166885677
1,"3n_s_8CndMK7jfZsPK2INg",4.5,0.115993954574759,0.752062105773896,0.564823377103754,0.951789750328515
1,"3zPlIl3EtYAAV1EG0kPg4g",3,0.120570299206274,0.758013909105612,0.564823377103754,0.951789750328515
1,"3zR3Uj23aXY1V3L2qt1t6w",4.5,0.135092002494266,0.820960698689956,0.628814499722582,0.965119579500657
1,"3zk3cCB58m122cQI_LnvIA",4,0.149846222137671,0.737473718259745,0.564823377103754,0.953724047306176
1,"44cJ95tT0rr08d0e5_wyMg",3.5,0.116363866958369,0.758013909105612,0.564823377103754,0.950044678055191
1,"48nQpsNiVcnTR0nXxsg7yA",4,0.137554562076582,0.792075044476791,0.636212317366377,0.967558475689882
1,"4AgSOPmhRfPcC-NctjiszQ",4,0.124100320238435,0.752062105773896,0.564823377103754,0.959148488830486
1,"4AxW2xYpZker9biX6Bg38Q",3,0.113626515319657,0.774446061782306,0.564823377103754,0.944925098554533
1,"4HpR1N0-wo61NbRVxvFeXQ",4,0.109885115782576,0.752062105773896,0.599223229147401,0.951789750328515
1,"4LLNNwkveVoH1m6z_9jLGQ",3.5,0.148282021201264,0.785993854116125,0.418716478638802,0.905145860709593
1,"4LiieRb-_r9pUCM0mKS9XA",4.5,0.14035532726677,0.822966197638687,0.564823377103754,0.927432325886991
1,"4RJ1TwPI9rHp0Vcc_eZCiQ",5,0.12516778168828,0.752062105773896,0.564823377103754,0.951789750328515
1,"4hxptOMsA-c4XAlFBwl2Ww",3.5,0.126256380988617,0.758013909105612,0.564823377103754,0.951789750328515
1,"4kSPF50JzRQRfOxTViuiCg",2.5,0.126573448745997,0.752062105773896,0.564823377103754,0.953724047306176
1,"4mb7Wj8RAzCx8CRf4V5jHA",4.5,0.123328788695478,0.752062105773896,0.598853338265212,0.951789750328515
1,"4n0uqZPw2KxmWKC3GnIU2A",4,0.122620670703996,0.756234837457545,0.564823377103754,0.954186596583443
1,"4t8o25f4-fCt3cVzzNM1-w",2,0.119291459251509,0.752062105773896,0.564823377103754,0.951789750328515
1,"50_876SGpEViJO0p7Qx9zA",3.5,0.11701914032362,0.752062105773896,0.564823377103754,0.953650459921156
1,"50pVtN734QXvtRh6IDiapw",3.5,0.115592335415412,0.76555070354197,0.564823377103754,0.950938239159001
1,"575BoZY8tDPcfSRcdsUNLw",3,0.115845989621315,0.770758531457221,0.497503236545219,0.902055190538765
1,"5AvSMHgAH2JqA4Xv5zmJaw",4,0.120707695234472,0.763965712437328,0.564823377103754,0.956120893561104
1,"5CjdVHY504ccwZ2n3uyPOA",1.5,0.116110212752465,0.752062105773896,0.564823377103754,0.951789750328515
1,"5G9aIrRiCD4TZCC5j2D39A",4,0.126805965101409,0.770208636584182,0.568152395043462,0.946880420499343
1,"5JpT-YazYAR1V8wRk4tV6g",3.5,0.122514981451536,0.74704835840207,0.564823377103754,0.951789750328515
1,"5RVbdMA1oVz7GCOIwn1Z3Q",4,0.157698933595443,0.770758531457221,0.461253930090623,0.94823653088042
1,"5TlkaYNie2xjv7nXW12Svg",4,0.118984960419375,0.765777130842633,0.564823377103754,0.948625492772668
1,"5VLwQAIheQwmpusFa-tC6w",3,0.114123254806219,0.734756590651787,0.564823377103754,0.947416557161629
1,"5WMIvoMx3l1vn1uJ3HZB6Q",3,0.11562404219115,0.752062105773896,0.564823377103754,0.951789750328515
1,"5bF1zC3aEqiwYEkkdcWxKQ",4.5,0.137913905534946,0.795665534530163,0.447383022008507,0.954060446780552
1,"5fCrdm9cVd8AphdRQcZLeg",3,0.105044548019912,0.693611515445577,0.564823377103754,0.951789750328515
1,"5fyROfD0I6Xd0pTqoOcL2A",3.5,0.120570299206274,0.752062105773896,0.564823377103754,0.951789750328515
1,"5gXk0hdWrnJ-4hwTL5cIcg",4.5,0.137057822590021,0.75147986414362,0.598853338265212,0.951789750328515
1,"5ggluCpQ25P0Ma_w2cBDEA",3.5,0.144350381009755,0.707358887271551,0.572960976511929,0.910770039421813
1,"5h7ra0kJKswSZEzbFSIpaw",4,0.099675533994948,0.920750444767912,0.632883299426669,0.956026281208936
1,"5oA6zlmJ4jQREDH6dNCq6w",4.5,0.161176110001374,0.783470807051593,0.632883299426669,0.957960578186597
1,"5prbSoTRV-rhVzNdcUbNRg",3.5,0.128401872813554,0.752062105773896,0.564823377103754,0.950286465177398
1,"5q_zOkd2X8lU775IoUnxBQ",4,0.118319118128877,0.778877567523856,0.393194007767709,0.95603679369251
1,"5xv0xjcRUzP-Zb6CKBOceQ",2.5,0.124713317902702,0.752062105773896,0.564823377103754,0.947027595269382
1,"5zegjfIWCR83scbyd_VT5w",4,0.123730407854825,0.763642244864952,0.564823377103754,0.953282522996058
1,"61NPgdR5sMwAWw0CI78nBg",4,0.123212530517772,0.748148148148148,0.564823377103754,0.961944809461235
1,"62b0uHo9uaSsoOMQFG55jg",2.5,0.133073337772282,0.738767588549248,0.564823377103754,0.951789750328515
1,"63iOXcDVSr8Jm0C8mjzo6g",1.5,0.12298001416236,0.752062105773896,0.564823377103754,0.953051248357424
1,"653_WP4afW32ihnprQmSjQ",3,0.128549837766997,0.747339479217208,0.561124468281857,0.9533876478318
1,"66D9bO-p8FG01OfmfX14LA",2.5,0.12756692771912,0.750121300339641,0.540595524320326,0.916667542706965
1,"68s6PZRs6bQ9Nqtppdzpuw",3,0.11978819873807,0.752062105773896,0.564823377103754,0.951789750328515
1,"69RyJsThRTlyuyVbMexYDw",2.5,0.121510933553167,0.72479378942261,0.564823377103754,0.927978975032851
1,"6C6GRESqx2bDxgMHN7LUXg",2.5,0.120401196402338,0.707876435387352,0.564823377103754,0.952483574244415
1,"6EzE_0QykzrUHHSMcCL7vQ",2,0.100161704556264,0.752062105773896,0.555206214166821,0.934391590013141
1,"6LTV9xxwSlrUzFGWx1A8EQ",3.5,0.141401650866123,0.705321041565583,0.810430922877751,0.948562417871222
1,"6ObhHav156dwof2qHvUj3g",2.5,0.115444370461968,0.752062105773896,0.564823377103754,0.951789750328515
1,"6PaLW1K478xyePOxUI56vg",4,0.140387034042508,0.765388969755782,0.570001849454411,0.942223390275953
1,"6RbCJLiwNYwS6ab9vzD_zg",4.5,0.192312163776066,0.830858806404658,0.756241908636952,0.940909329829172
1,"6VWmXeUDmMvVhb8zqWti-w",2,0.114376909012123,0.718356784732331,0.564823377103754,0.947353482260184
1,"6VsoOWTeIWmOxMp2Mect3A",4,0.145407273534354,0.746207342713893,0.55705566857777,0.962102496714849
1,"6bR_7l9IduBaglZJbqLFWg",4,0.131096948751281,0.758013909105612,0.564823377103754,0.955658344283837
1,"6dDItJbFIwYCmoLZF3iTcg",2,0.106302250124185,0.72747857027333,0.564823377103754,0.928809461235217
1,"6eBYh0NQ80cCAmC4ajlKuQ",4,0.122652377479734,0.788193433608281,0.564823377103754,0.951190538764783
1,"6fQXFkkw2BUARDa0EzsGnA",2.5,0.115444370461968,0.752062105773896,0.598853338265212,0.955658344283837
1,"6nY8KnhX75RM9mppJryu5Q",3.5,0.119037805045605,0.758757884522077,0.564823377103754,0.941067017082786
1,"6qAChWfCZVDvXNtcyhze-g",1,0.1098217022311,0.761572052401747,0.564823377103754,0.947353482260184
1,"6qXUxe5J948NMbEscW8qrw",1.5,0.120570299206274,0.728157852175319,0.564823377103754,0.942917214191853
1,"6sqfAMlX68kusvE_FsIr-w",3.5,0.101546233763489,0.74960375222384,0.564823377103754,0.955952693823916
1,"6yYLF5uu2mBs6xFEWOJO6w",5,0.120813384486932,0.768558951965066,0.564823377103754,0.954186596583443
1,"71ONxJtmDNDiJAtYHK-0RA",2.5,0.127006774681083,0.734627203622837,0.443499167745515,0.912946123521682
1,"74O-ZufCco3hBcMQc3Vf8Q",2,0.112654174197026,0.752062105773896,0.564823377103754,0.951789750328515
1,"78jHxNL8wHMSq_j8KF9exA",2,0.120570299206274,0.752062105773896,0.534122433882005,0.951789750328515
1,"78zibwl7zb6sekh4bG8g8g",3.5,0.124227147341387,0.758013909105612,0.598853338265212,0.951789750328515
1,"794S5anOvXONmkZ1n7Mu7Q",4,0.142955282877284,0.699013423904254,0.666173478823747,0.945913272010512
1,"79QqVtTRgP1t5IwpLlwiQg",3.5,0.131519705761121,0.778618793465955,0.564823377103754,0.957592641261498
1,"7A6mfqSfG3AG3WZcr45m-Q",2,0.122409292199076,0.746692544072457,0.564823377103754,0.951789750328515
1,"7CJfrkVqwq9mJqC5RRT3Bw",4.5,0.120570299206274,0.752062105773896,0.564823377103754,0.951789750328515
1,"7EXzIkPG3CZ5lvnrEUY7iA",3.5,0.122514981451536,0.752062105773896,0.564823377103754,0.953724047306176
1,"7FNxzsZp3cUnxbxXFmZslQ",2.5,0.120570299206274,0.752062105773896,0.564823377103754,0.951789750328515
1,"7KUbrldK58sIV1K43p5a2w",3,0.122514981451536,0.763965712437328,0.564823377103754,0.954533508541393
1,"7M1E9DZ4dL-x1AjiumdXgA",2.5,0.120570299206274,0.752062105773896,0.564823377103754,0.953724047306176
1,"7Ny6x4wX1JJLqdVeKQ1JYg",4.5,0.12073940201021,0.752062105773896,0.564823377103754,0.951789750328515
1,"7Nz_04fXn8L-u5L6hyLGvQ",3,0.125347453417462,0.72747857027333,0.564823377103754,0.944094612352168
1,"7Q_s1O2Zu9N2DqQ1CL8LUg",4.5,0.120570299206274,0.752062105773896,0.564823377103754,0.951789750328515
1,"7Qpn2DvgIUpOJQdI4DXETQ",2.5,0.113087500132112,0.714248746563157,0.564823377103754,0.953724047306176
1,"7Sr941ps7tw1Do5Eks7w-g",3,0.123508460424659,0.752062105773896,0.564823377103754,0.953618922470434
1,"7T6K5UQuEa_Ia8gZu6NoEg",4,0.150628322605874,0.759016658579977,0.63103384501572,0.953618922470434
1,"7TDAgfGK5duI3FoEFNTStg",2,0.10475918703827,0.720944525311338,0.564823377103754,0.944756898817346
1,"7TMcUzNqnUV5Bfwni800HQ",1.5,0.122440998974814,0.752062105773896,0.564823377103754,0.951789750328515
1,"7Wt1j4gpvNwGvyN6PCbpqQ",3,0.0988828646014987,0.731554261685266,0.535971888292954,0.950570302233903
1,"7YLvFqyFkIZkj5l6tnbqrw",4.5,0.128222201084372,0.843118227397703,0.564823377103754,0.951095926412615
1,"7cbi8zbO9vguU131QO90rg",3,0.120179248972172,0.754002911208151,0.564823377103754,0.948194480946123
1,"7l5t7Iw3qauVoSSrM6jm9g",2,0.114609425367534,0.738444120976872,0.564823377103754,0.953618922470434
1,"7pyBqVHSq9uE3aODO_hhTA",3.5,0.12266294640498,0.734012615235323,0.550397632698354,0.948877792378449
1,"7svK0DI4BOP0cqjSww7cZQ",1.5,0.120570299206274,0.752062105773896,0.564823377103754,0.944862023653088
1,"7wQXbUU2Mwvivg9wmBlrkg",3,0.116850037519685,0.746239689471131,0.606990937673386,0.951789750328515
1,"7waMQSqPcbSSAInazaQPxg",5,0.129078284029297,0.752062105773896,0.564823377103754,0.951789750328515
1,"7y2cywuUnroLBFep2wINeQ",3.5,0.120570299206274,0.752062105773896,0.613094137229517,0.951789750328515
1,"7yZyfWTmhd5_OmZfM3wjEg",2.5,0.122324740797108,0.752062105773896,0.564823377103754,0.951789750328515
1,"87rslhpXfVcJXN1_DiUQ9A",4,0.11195662513079,0.75723758693191,0.564823377103754,0.951789750328515
1,"88RpvqqXf6TYnkcBHIXlUw",3,0.143304057410402,0.798382662138121,0.632883299426669,0.955479632063075
1,"8DFecBZD_b4CAVhFLBp9hw",4.5,0.134257057399833,0.752062105773896,0.564823377103754,0.951789750328515
1,"8IetU93EqoUGRVNOt0Q2iA",3,0.129575023515859,0.759728287239204,0.613094137229517,0.94476741130092
1,"8LUM4M_OzTDg_XWn5fiR8A",3,0.108595706902565,0.752062105773896,0.564823377103754,0.943800262812089
1,"8OfsvJM-TXtybas25dcGUw",2,0.118815857615439,0.752062105773896,0.564823377103754,0.951789750328515
1,"8RSfnwNKjaGz1VsALAGRrw",2.5,0.120327213925616,0.756720038816109,0.564823377103754,0.951789750328515
1,"8SCLMB-jS-avkTRDeVKeqg",3,0.147774712789456,0.757690441533236,0.564823377103754,0.951789750328515
1,"8VFjKdMN1pJR7Ze3joXIHA",4,0.109092446389127,0.742099304544719,0.795820233031256,0.951684625492773
1,"8c2ObImjXJ9pW0hUccL35A",3.5,0.126298656689601,0.752062105773896,0.564823377103754,0.951789750328515
1,"8fPOEvYRloya7xp5HzSLig",3,0.103607174186457,0.752062105773896,0.564823377103754,0.949287779237845
1,"8j_EeEC9dJgiG_2odE2zUA",3,0.0764133295285202,0.746174995956655,0.564823377103754,0.944946123521682
1,"8mcg3eCoh69WqaKKZZF98w",3,0.141972372829407,0.750703541969918,0.564823377103754,0.932867279894875
1,"8mx_TpMhpFLdQi_K5aPdOg",2,0.11477852817147,0.694290797347566,0.564823377103754,0.88715900131406
1,"8n13xwvvcuZUylr-y3eNMg",2.5,0.120570299206274,0.758013909105612,0.585537266506381,0.951789750328515
1,"8ptBNZne8pV6X01pQBnpkQ",4.5,0.135060295718528,0.754002911208151,0.564823377103754,0.953724047306176
1,"8t8pZI5SAlYhd6UEIkAcSg",4,0.193337349524927,0.767232734918324,0.918808951359349,0.959379763469119
1,"8vqAiSXLuBcQc38pbfE0Xw",4,0.115803713920331,0.736697396086042,0.564823377103754,0.932940867279895
1,"9-Z4rNkQr_j5w-AOkdJQ4Q",3.5,0.129036008328313,0.752062105773896,0.598853338265212,0.951789750328515
1,"94VxE6XLTrXmz4yXWEJbAg",3.5,0.107232315545832,0.75348536309235,0.477159238024783,0.949203679369251
1,"94kQ2TM8Wn85jbmTeG2fbQ",3.5,0.122895462760392,0.742325731845382,0.564823377103754,0.949098554533509
1,"9GA2gmLV4NX2oJkuz6fdcA",3,0.0874578564105816,0.688791848617176,0.585537266506381,0.941865965834428
1,"9Lu2VvdAPswV-RRiQFfXXQ",2,0,0.739123402878861,0.76752358054374,0.826512483574244
1,"9R5HJYxWadtirp3Lv9Di9g",3.5,0.130399399685046,0.738023613132783,0.598853338265212,0.952294349540079
1,"9Yo5Fl8wstZlxBnD0G-uHg",3,0.120570299206274,0.746692544072457,0.564823377103754,0.956120893561104
1,"9_1N2SoNoS3DGV9V-4kndw",4,0.106101440544511,0.725958272683163,0.5415202515258,0.950076215505913
1,"9cgrssqswYBSpvBAKc1-nQ",2.5,0.123413340097445,0.759146045608928,0.564823377103754,0.951789750328515
1,"9cuklQaqN2d3WA0Ef6jECg",3,0.0974877664690277,0.747242438945496,0.564823377103754,0.939448094612352
1,"9d2wp4ddmkFSnUWjLv0mTQ",3.5,0.122514981451536,0.698172408216076,0.564823377103754,0.951789750328515
1,"9dnFUsbz_wAI3sz4Gb50JQ",3,0.0905968272086411,0.691832443797509,0.606621046791197,0.860394218134034
1,"9h8ufGEG_kUf_H3Lq81veQ",3,0.0522633353414291,0.740643700469028,0.399297207323839,0.935894875164258
1,"9hLtBpykEKo008PqE7S2dg",3.5,0.120845091262669,0.763965712437328,0.564823377103754,0.951789750328515
1,"9j3Lcsbng3Zx3f069S3d1A",2,0.120876798038407,0.752062105773896,0.564823377103754,0.949098554533509
1,"9mYjIQ-9DKMuR8kM5M2gtw",4,0.122726359956456,0.746692544072457,0.564823377103754,0.949182654402102
1,"9p4oekUddRG-ZDxUzYCEGw",3,0.115983385649513,0.744169497007925,0.712779729979656,0.900331143232589
1,"9pEc_DHC4AEEiPlhG-ftkg",3,0.12261010177875,0.764062752709041,0.564823377103754,0.953724047306176
1,"9q2pK0s1-3xUZKbTzVcGGw",3.5,0.120570299206274,0.72747857027333,0.564823377103754,0.948625492772668
1,"9qPEpiKhl0V_RIbYziwJ_g",2,0.109462358772736,0.752062105773896,0.564823377103754,0.944862023653088
1,"9sUIgzBxFuGEAObwEEwlHw",4,0.124058044537451,0.711693352741388,0.598853338265212,0.955658344283837
1,"9toyHY_tXx4eenp8Oxmmsg",3,0.119523975606921,0.757787481804949,0.564823377103754,0.939773981603154
1,"9xweM3L_Wva9wOctUeABeA",2.5,0.124681611126964,0.689244703218502,0.564823377103754,0.944746386333771
1,"A-OvzL1cssAoFQ-TMRUpBQ",4,0.104051069046789,0.742843279961184,0.564823377103754,0.943800262812089
1,"A73Dp0lo9s_Ci9NFDqbhqw",3,0.110762336577993,0.752062105773896,0.564823377103754,0.940026281208936
1,"A89Re1NzGXBNuAk6CZ1rwQ",4,0.119302028176755,0.758013909105612,0.502126872572591,0.944126149802891
1,"ACv-E8CeuStwaRamy3cCrQ",2.5,0.140217931238572,0.735985767426816,0.564823377103754,0.943400788436268
1,"AIbCGVTv_oPE3S957E47Lg",3.5,0.106534766479597,0.666957787481805,0.569631958572221,0.926339027595269
1,"AMGe9WK6bxiEkTYNj_cx0w",3.5,0.105657545684179,0.828918000970403,0.505825781394489,0.967695137976347
1,"AR9Lf9MIsBqc52qlyKIpcg",2,0.120623143832504,0.752062105773896,0.564823377103754,0.951789750328515
1,"AS-YQevyV8_5ue5u040APw",4,0.137448872824122,0.770661491185509,0.564823377103754,0.958749014454665
1,"AanIRR6tCCgIO7OibuvE5A",4,0.12308570341482,0.752062105773896,0.564823377103754,0.948551905387648
1,"Aec2zpXw8O5bsO3qEG5NZQ",3.5,0.130357123984062,0.752062105773896,0.564823377103754,0.948509855453351
1,"AfBmTieD9rNsas2VLMy-EQ",2.5,0.120570299206274,0.74410480349345,0.564823377103754,0.938060446780552
1,"AgIGsyUA0aKhUGFWOsI4AQ",3,0.131688808565057,0.723208798317969,0.564823377103754,0.946691195795006
1,"AhF6P2sfrd4of3nOzdx_BQ",4.5,0.121035331917097,0.759049005337215,0.503791381542445,0.953724047306176
1,"AhK5rkcrnSNh8LCSZkqXnQ",3.5,0.117463035183952,0.761054504285945,0.564823377103754,0.949203679369251
1,"AnXCOnAFU69mQ6xzdgBleQ",4,0.122367016498092,0.790198932557011,0.63861660810061,0.941203679369251
