,names,stars,food_scores,overrate_scores,price_scores,service_scores
84,4HmMIJHY8lCdINvrxyyvrQ,3.5,0.5945912263210368,0.5724624731951393,0.3991228070175439,0.7315689981096408
85,4NkEWTs76FplOihc-qyBZQ,4.0,0.6064307078763709,0.5484274481772694,0.46637426900584794,0.7315689981096408
86,4QC-P82ydY2x2HlXzVVJ0g,2.0,0.6012275672981057,0.46997855611150813,0.3991228070175439,0.7315689981096408
87,4cHJ1PfvCOsXRHuhzOlnLw,2.5,0.5709745762711864,0.5557541100786275,0.43274853801169594,0.7213492438563327
88,4f1zK0LmCcpB-qad0KdlxQ,2.0,0.5355807577268196,0.5177805575411007,0.3991228070175439,0.7103024574669187
89,4l56EXyCWwPlPXcX9qq-jw,4.0,0.5353003489531406,0.47578627591136524,0.30430242272347535,0.811141304347826
90,4svZRamnXS5aFatqggQezA,3.0,0.5806954137587238,0.5484274481772694,0.44172932330827064,0.7315689981096408
91,4tJiL2mHKO-erM6xoZji9Q,3.5,0.4909022931206381,0.7140814867762687,0.4527986633249791,0.7485822306238185
92,5-wiVRTpKwhz2wKxNS-JzA,4.0,0.6308574277168494,0.6086490350250178,0.554093567251462,0.7765831758034026
93,53-Y3Jw20QV6TeDkRjSyJQ,3.5,0.5743083250249252,0.5134917798427447,0.3991228070175439,0.7410798676748582
94,59h0SyMyfMoQ988sEsjfEQ,4.0,0.5883599202392822,0.4592566118656182,0.3991228070175439,0.7410798676748582
95,5G-ulG_g_MpcIYlNzaCMmA,3.5,0.5631231306081754,0.6165117941386704,0.34941520467836257,0.7385396975425331
96,5HjmnWOtBYAYW-jjdZ3aKA,3.0,0.5047046360917248,0.5535203716940672,0.3916040100250627,0.47028591682419657
97,5MXNeLctex2NmVZHnSvIvg,4.0,0.5588858424725822,0.6469799857040743,0.47890559732665,0.75242202268431
98,5OV1bavavdsYyfeBRNiOeA,3.5,0.34876620139581255,0.6686919228020014,0.5891812865497076,0.5114603024574669
99,5Oh4E8lTlAHzs4hrjsLFOA,4.0,0.550940927218345,0.5177805575411007,0.3991228070175439,0.7315689981096408
100,5Rga-U1cPfKHCFAPRg7FOw,3.0,0.5751807078763709,0.547265904217298,0.3991228070175439,0.7130789224952742
101,5U6eSspKyHyaT7jAYpgWTw,3.0,0.5680770189431704,0.491422444603288,0.3991228070175439,0.7315689981096408
102,5X1stJTur_paJFZ9TTuNIw,2.5,0.5458935692921236,0.5484274481772694,0.3991228070175439,0.7315689981096408
103,5Y18eps2VRmnXaBgzoKW_A,3.0,0.61686814556331,0.4740886347390993,0.4007936507936508,0.6801748582230623
104,5b8x_kMnx_r_1_UOyD_poQ,2.0,0.5525610667996012,0.5484274481772694,0.43671679197994984,0.7315689981096408
105,5cWPgytHCuPq0poBz7r5sw,3.0,0.5691986540378863,0.5805932809149392,0.3991228070175439,0.7315689981096408
106,5dFz332M4vPK9k5gbx90aQ,4.0,0.5711926719840479,0.5620085775553967,0.43274853801169594,0.652351134215501
107,5fmhGouEy_7WLloRyXRyUg,3.5,0.6657215852442672,0.4999106504646175,0.41687552213868,0.7505907372400755
108,5lMgsMFb1hAmP6YTCzBAcw,4.0,0.5694167497507477,0.6940671908506075,0.26900584795321636,0.8208293950850661
109,5nMvlKW5n2-O0tT44DYnDQ,4.5,0.611509222333001,0.6434060042887776,0.3230994152046784,0.5745510396975425
110,6MAxxiW4ypEG4XtCyp9U7A,4.0,0.5726570289132602,0.5645103645461044,0.3991228070175439,0.7315689981096408
111,6OLwyulRuqgghzYBa2TabQ,3.0,0.48856555333998003,0.5849714081486777,0.3991228070175439,0.7357632325141776
112,6_2fCtQLEVXJgbKLnTZaXg,4.0,0.5596959122632104,0.5645103645461044,0.3274853801169591,0.7315689981096408
113,6_I6OKHIGpLuBdvnqtDuog,4.0,0.6164942671984047,0.42887776983559683,0.5672514619883041,0.8060609640831758
114,6b5RLz7szHcSTGKjvKWR_w,4.0,0.6990590727816549,0.5704074338813437,0.4473684210526316,0.6744447069943289
115,6hKY8sj-ikAQdzrkrBcvuQ,4.0,0.43148678963110665,0.9451393852751966,0.6012949039264829,0.7119565217391305
116,6ijZO9TWdl6lTLqe5G5XWA,2.0,0.5791687437686939,0.48758041458184415,0.3991228070175439,0.7315689981096408
117,6urPcMO1PMEMhaC0ToNj1A,4.5,0.6162450149551346,0.5628127233738384,0.3991228070175439,0.7315689981096408
118,6zm33qiJAMtjMSXGlfIFKA,2.5,0.5724389332003987,0.5484274481772694,0.3991228070175439,0.7040406427221172
119,729grSa1Wsn-hfv7D5uOxg,4.5,0.7183138085742772,0.4953538241601143,0.4548872180451128,0.73328213610586
120,72s7cTvPgI_meydNhX-JMA,3.5,0.5442111166500498,0.7484810578984988,0.6215538847117795,0.8458175803402647
121,766an49Zcv1u6IR2jCx2SA,2.0,0.5900112163509471,0.4971408148677626,0.3991228070175439,0.7315689981096408
122,78g3rIFPysoo2SockVvi6A,3.5,0.6846647557328015,0.552626876340243,0.5302840434419381,0.7315689981096408
123,7ADjU1ZmRfUeMebjbYU3kw,3.5,0.442048853439681,0.5647784131522515,0.5309106098579783,0.47784735349716445
124,7Av7uSgowKNGQtnxWxcKxg,3.5,0.5894503988035892,0.567012151536812,0.3991228070175439,0.7286743856332702
125,7B-xM_3t9NKebmkEodw3CQ,3.5,0.5629985044865404,0.6089170836311651,0.2683792815371763,0.7761696597353496
126,7E0tPi6orufb_bLKvlSnMw,5.0,0.582190927218345,0.5794317369549679,0.3991228070175439,0.7315689981096408
127,7KB_fvSCGJQfq0rFl4_ecg,3.5,0.5754922731804586,0.5645103645461044,0.3991228070175439,0.7686672967863893
128,7Lgle1Ue5f8TT64w3drPag,2.5,0.5813185443668992,0.6103466761972837,0.3991228070175439,0.6747991493383743
129,7NhLscBs-Cj2DfPyVdGrqg,3.5,0.6028165503489531,0.5484274481772694,0.3991228070175439,0.7315689981096408
130,7OmKrIbaIn_Dt9C1HInnVw,4.0,0.6124127617148554,0.563795568263045,0.3991228070175439,0.7256025519848771
131,7QA9AjMvylQLMButvmoqnA,2.5,0.602972333000997,0.5484274481772694,0.3991228070175439,0.7351134215500945
132,7ULRdJfVo2-Og5ZoGOECFg,3.5,0.5812562313060817,0.5492315939957112,0.4828738512949039,0.5216209829867674
133,7WAeeunp2p8sSq44_TMxtA,2.5,0.5726570289132602,0.5265368120085775,0.3991228070175439,0.7315689981096408
134,7dD33tgzQ4S1vfd21dv5Eg,2.0,0.4980059820538385,0.5484274481772694,0.3991228070175439,0.7117793005671077
135,7j4JCwpULz9oYb2eQb2dNg,2.5,0.5611914257228314,0.5628127233738384,0.43274853801169594,0.7621691871455576
136,7jAkIb39KKKvbAo5dc6ZgA,4.0,0.5777978564307078,0.5619192280200143,0.36716791979949875,0.7281427221172022
137,7xHbnGo4MXFkBm6gYSu_xg,3.5,0.5008412263210369,0.5677269478198713,0.6257309941520468,0.5936909262759924
138,7yjfcioE9qMhrk-zlKu0RQ,2.5,0.5777978564307078,0.5484274481772694,0.3991228070175439,0.6953568052930056
139,80544c9_y63PfEi9DgjtoA,2.0,0.5731243768693918,0.501518942101501,0.3991228070175439,0.6983695652173912
140,815I4_qtNd9Whd5joLZhAQ,2.0,0.5341164007976071,0.5582558970693352,0.3991228070175439,0.7422022684310018
141,88Mq2edCXyXRtjmY_Vkarg,3.5,0.5386029411764706,0.28976054324517503,0.6720969089390142,0.5679938563327032
142,8995N0iamENbaMr6lKcqUw,4.0,0.6335368893320039,0.5519120800571836,0.43671679197994984,0.7315689981096408
143,8CjI8nebSDB5aINJc3dLwA,4.0,0.5791375872382851,0.5598641887062187,0.37406015037593987,0.7315689981096408
144,8FD2hj952ehzFskvnQ9AJw,3.5,0.5921298604187437,0.6023052180128663,0.33521303258145363,0.6443171077504726
145,8LtLZER8PiJsD8itophWgA,1.5,0.5934072781655034,0.5484274481772694,0.3337510442773601,0.7315689981096408
146,8UPbuIL9jVSWkGvC47b2Zw,3.5,0.5483549351944167,0.5849714081486777,0.3404344193817878,0.7255434782608695
147,8mbKCukydyekK0d4ZHVI0A,3.5,0.620856181455633,0.624374553252323,0.5321637426900585,0.7522448015122872
148,8mpIro7yAzGIlFZ4oVowBA,3.5,0.6111353439680957,0.563170121515368,0.5831244778613199,0.6706049149338374
149,8n6rB_miqJnUx6fMrweY_Q,2.5,0.5942796610169491,0.5484274481772694,0.3991228070175439,0.7315689981096408
150,8qNOI6Q1-rJrvWWD5Btz6w,3.0,0.5104062811565304,0.4474624731951393,0.28905597326649957,0.6496928166351607
151,8xrwjD-Udv7cm_emVcVo3A,3.0,0.38472083748753744,0.34363831308077186,0.3306182121971596,0.6810018903591682
152,9-S67d5VyVbYN1bWcZFb6g,3.0,0.5477941176470588,0.3450679056468906,0.38345864661654133,0.6172613421550094
153,96a54JDbOU6YKFWzur98sA,2.5,0.5884222333000997,0.5087562544674767,0.3991228070175439,0.7315689981096408
154,96puuUqlMC8INO36uLi0ag,3.5,0.47853315054835494,0.5159935668334524,0.47974101921470347,0.689390359168242
155,96trsoEBDzmH-FDiVw4clg,3.0,0.5865528414755732,0.5484274481772694,0.3991228070175439,0.7410798676748582
156,9DnHnAbd5sciiBHrQs7DJA,3.5,0.6458125623130607,0.5849714081486777,0.431077694235589,0.7604560491493384
157,9HD224rVyahrfg9SNe5SVg,2.0,0.5797918743768694,0.469085060757684,0.3991228070175439,0.7315689981096408
158,9OgQv2RAF9X1-uEnR78ZAA,1.5,0.5105309072781655,0.479807005003574,0.3991228070175439,0.6864366729678638
159,9WTeG-SK2-_Ets4NtRkqMw,4.0,0.5991400797607178,0.49312008577555394,0.3991228070175439,0.7315689981096408
160,9ZG39nbjc4qmK5Zn64Ocig,3.5,0.5630296610169491,0.5486061472480342,0.4843358395989975,0.7461602079395084
161,9_B3nY3KlHW1WDvOeMk9GA,4.5,0.5562063808574277,0.5241243745532522,0.43274853801169594,0.7586247637051039
162,9eeOPBfiQ7ThdauEcivYkw,3.5,0.5146435692921236,0.5145639742673337,0.3991228070175439,0.7474598298676749
163,9x1bWbbSgFCMLJlJR8mezQ,4.0,0.6357801595214356,0.7470514653323802,0.37406015037593987,0.8032254253308129
164,A-FEhlzyCp0E7Ryxqq97fA,3.5,0.582190927218345,0.4799857040743387,0.3991228070175439,0.7315689981096408
165,A-IqLvBfU5Gr_b9HVLETTw,3.0,0.4864780658025923,0.5225160829163688,0.40350877192982454,0.7880434782608695
166,A0b7qkj-69ikXtcmaVqIMQ,3.5,0.6431331006979062,0.5805932809149392,0.3991228070175439,0.7315689981096408
167,AD9b2W2gPZlD8AQHkBIl7w,3.5,0.5856804586241275,0.5377948534667619,0.44883040935672514,0.7410798676748582
168,AFaUDCTQ8LC33Nfmb_KWhg,4.0,0.6158088235294117,0.6622587562544674,0.3398078529657477,0.8075968809073725
169,AKQbrvRBZvU5kB9Ut4gVkg,3.5,0.784396809571286,0.661722659042173,0.3521303258145364,0.6016068052930056
170,AKThbDjd3WRUBOYOLOjb8A,3.0,0.5906966600199401,0.5087562544674767,0.40455304928989144,0.7315689981096408
171,AMWMEXmwrODR1X2G3V9Q0A,4.0,0.6066488035892322,0.5619192280200143,0.43274853801169594,0.7315689981096408
172,Ac3JAxptiN4wfPg-zNNCNw,3.0,0.5805707876370887,0.5484274481772694,0.3991228070175439,0.7410798676748582
173,AhySqKdERmUocQ_LGPd_Og,2.5,0.5347083748753738,0.5452108649035025,0.3991228070175439,0.732750472589792
174,AjmnVZbP86tHHPZobuyJ2Q,3.0,0.5860543369890329,0.5484274481772694,0.3991228070175439,0.7315689981096408
175,AxvkpFF3mi8yhDXjqxYTIg,2.5,0.4974451645064806,0.5619192280200143,0.3991228070175439,0.6734404536862003
176,AyamCmzsGAVluH8MDQsJbA,4.0,0.7054773180458623,0.45237669764117217,0.3987050960735171,0.7175094517958411
177,B-myMqxqAYvU1G0DA-O7SQ,4.0,0.582190927218345,0.5484274481772694,0.3991228070175439,0.7315689981096408
178,B0i5uzXRtNgUEo5beRbi0A,3.0,0.5678277666999002,0.5484274481772694,0.3991228070175439,0.7420250472589792
179,B5hl4fV8ZmwN2bLDgdr0Fw,3.5,0.6069603688933201,0.5114367405289492,0.44883040935672514,0.7009097353497165
180,BJz2p9TJ6t9Po4TT0GeHFw,5.0,0.6426657527417747,0.6350071479628306,0.3991228070175439,0.7286743856332702
181,BKK6BdsJLPQufoC1T-iu1g,4.5,0.6808636590229311,0.6468012866333094,0.6171679197994987,0.8907726843100188
182,BMR_AsSBzTQHqW-SQabI4w,3.5,0.5343968095712862,0.7181022158684774,0.3991228070175439,0.7606923440453686
183,BcLFIr4wtd3GQ3fnz15yDQ,4.5,0.8049601196410766,0.9547891350964975,0.5033416875522139,0.5955222117202269
184,Blw30ULdFKSOgCmf9lfGLg,4.5,0.6677156031904287,0.656987133666905,0.4340016708437761,0.7593927221172022
185,BnXUUv_s12eMbYWds5wjPQ,4.0,0.5952766699900299,0.4964260185847033,0.5012531328320802,0.741906899810964
186,BpJDI4Fj92lLNALQQeLvLg,4.0,0.6166188933200398,0.5535203716940672,0.35484544695071013,0.7669541587901701
187,Bty8KcQAJb2v8ZP0m9rLbg,3.0,0.5619080259222332,0.511168691922802,0.3991228070175439,0.6323251417769375
188,C-DGZG8ClR_dOMwYB19vMA,3.5,0.5701021934197408,0.56915654038599,0.3991228070175439,0.722530718336484
189,C6jKwYmzHztO7OCex9j-YQ,3.0,0.4918681455633101,0.5658506075768406,0.3337510442773601,0.7315689981096408
190,CPgyfcsyPegLha1ajaSRoA,3.5,0.5464543868394816,0.6861150822015726,0.4826649958228906,0.34717627599243855
191,CaMwTEn92eJ1T2Zfr1xcnA,4.0,0.6025049850448654,0.5419049320943531,0.4642857142857143,0.7776465028355388
192,CbyXUOpH2TgFox46Be2LVQ,5.0,0.6902106181455633,0.646265189421015,0.39473684210526316,0.8006852551984877
193,CdRgZ-4KECfnaD8-UsYHrg,2.5,0.5606929212362911,0.5880092923516798,0.3991228070175439,0.7315689981096408
194,CdrIw6JSvzXkGpEcjG1sKA,4.0,0.58714481555334,0.5628127233738384,0.3991228070175439,0.7315689981096408
195,Ch5uSE0lWuXlRGV9bDVyXg,1.5,0.582190927218345,0.5484274481772694,0.3991228070175439,0.7315689981096408
196,CjCVFZurydHXPAM2Zu8NzA,1.5,0.5375124626121635,0.5486061472480342,0.3991228070175439,0.7120746691871456
197,CwmLVUtZ6p1O7QYikSU7TQ,2.0,0.5469528913260219,0.5484274481772694,0.3991228070175439,0.7315689981096408
198,CzqGem5OaPAk10bQK4bzbg,4.0,0.6655658025922233,0.6384917798427447,0.43274853801169594,0.6405363894139886
199,D3YLbIsh7vCx01DcPnnt0A,4.0,0.5825648055832502,0.5484274481772694,0.3991228070175439,0.7315689981096408
200,DF173DJmYY6NqWa5SSiK4Q,4.0,0.6986228813559322,0.579699785561115,0.3991228070175439,0.6737358223062382
201,DIdvV0HZUMZWiYg4OXyGJg,4.5,0.6916126620139581,0.6302716225875625,0.5357142857142858,0.8160444234404537
202,DP2InfKc7gvw15s8lpVNBQ,3.0,0.5912263210368893,0.5484274481772694,0.3991228070175439,0.7315689981096408
203,DUuZjarJ7vOHJNEHNI0WUw,3.5,0.6750685443668992,0.5419049320943531,0.48245614035087725,0.6894494328922495
204,DkEOy5-hSds5Y9RvxMzCVg,3.5,0.6009471585244267,0.5484274481772694,0.3991228070175439,0.7410798676748582
205,DnAVDeL9Iz0532YLYu04Tw,3.5,0.5666749750747757,0.5484274481772694,0.3991228070175439,0.7227670132325141
206,DpBYX9W8hQzYqVLXntFetw,4.5,0.6250934695912262,0.6099892780557541,0.3991228070175439,0.7315689981096408
207,DrbY96jCL1UqV0Eq2YkN6g,4.0,0.6423230309072782,0.4765010721944245,0.44883040935672514,0.7341682419659735
208,DzvNrAo1DJcqA_vZT6cF_g,4.0,0.579293369890329,0.5209971408148677,0.3991228070175439,0.7410798676748582
209,E2-h-zPbjdty2EivRoqIaw,3.0,0.6087051345962113,0.5484274481772694,0.3991228070175439,0.7315689981096408
210,E3mP15gcpSBys8PGeJsuvQ,4.0,0.6267136091724825,0.6139206576125804,0.5482456140350878,0.8120274102079394
211,EB2dsz1v7px2C_dFXOV3ew,4.0,0.6230994516450648,0.6433166547533953,0.38345864661654133,0.7167414933837428
212,EBwKRtjNeTjA5viMpc5lqQ,3.0,0.42759222333000996,0.4807898498927805,0.4229323308270677,0.7556710775047258
213,EDjKoA9kv4bn9UXnocnFXA,3.0,0.5461428215353937,0.6146354538956397,0.3991228070175439,0.7315689981096408
214,EOo2My0Wt-h942RbNRzEFQ,3.5,0.5570787637088733,0.5310042887776983,0.3991228070175439,0.7315689981096408
215,EOwo0mutzGlbD1hAZcV3eQ,3.0,0.5879860418743769,0.5848820586132951,0.423141186299081,0.7315689981096408
216,EQ-i1cvkycAQqAsMoQXduw,2.5,0.5411889332003987,0.5484274481772694,0.347953216374269,0.7315689981096408
217,EVjwTJ3boXTve0hTTFxPJw,3.0,0.5802280658025922,0.550482487491065,0.3991228070175439,0.7315689981096408
