,names,stars,food_scores,overrate_scores,price_scores,service_scores
41,0yFe_kQiynisvahzVuq6Mw,1.5,0.12181743238530071,0.7688500727802038,0.5648233771037544,0.944862023653088
42,1A-W9AWb4sEESvusqf8NIw,4.0,0.12766204804633416,0.7568817726022966,0.5648233771037544,0.9541865965834427
43,1JbrO_ZoY6a8R3llJHVzUQ,2.5,0.11222084826194023,0.7007924955523209,0.5648233771037544,0.9337713534822601
44,1QflFDnReuQW7CoXGL9oUA,2.5,0.12291660061088387,0.7520621057738962,0.5648233771037544,0.9517897503285151
45,1RHY4K3BD22FK7Cfftn8Mg,4.0,0.13369690436179543,0.7341743490215106,0.5988533382652118,0.9619658344283837
46,1TGti2jN5PstqlHelBBfNw,4.5,0.15748755509052284,0.7282548924470322,0.5648233771037544,0.9597161629434954
47,1V3fj_J0242-2PZJA6NYSg,3.0,0.12127841719775515,0.7580139091056122,0.5287590160902533,0.9398685939553219
48,1VABify4KTXMvGZ4qcUt_g,2.0,0.10095437394971303,0.7520621057738962,0.5648233771037544,0.9473534822601839
49,1VUQPwwWU_i9PATyM8jrtg,2.0,0.10638680152615279,0.7345301633511241,0.5648233771037544,0.9517897503285151
50,1eJ7yIzSAjwC145fnHD5Xw,2.5,0.1185093587833053,0.7580139091056122,0.5648233771037544,0.943053876478318
51,1h1EGiDCoKQnL-VmRHIagw,2.0,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9473534822601839
52,1hCKJqPC9uLIXavNKVudAg,5.0,0.158533878689876,0.8261361798479703,0.5798039578324394,0.9768620236530879
53,1hDSdypYCwmZbmKY6MECxA,5.0,0.12382552818203915,0.771340773087498,0.5648233771037544,0.9473534822601839
54,1o3N4PiPI-fHnJnh-U85iw,2.5,0.10354376063498101,0.7413229823710173,0.5840577029776216,0.9251721419185283
55,1ofeAP5vdjnOSeO5S2pzSg,3.0,0.12292716953612985,0.7747048358402071,0.5648233771037544,0.9498239159001314
56,1qmDaCGJTam1--pEIuvkbg,3.0,0.12013697327118804,0.7480511078764354,0.5648233771037544,0.9517897503285151
57,1xEFOt8ArF0k4cpqWUk9gg,3.0,0.1191646321485568,0.759437166424066,0.5648233771037544,0.9544283837056504
58,2-FFfBaAN2nZhcK-GBR75w,3.5,0.13510257141951235,0.7688500727802038,0.5648233771037544,0.9443679369250986
59,2-_UPP_gKEsx2F8BXZf-PA,1.5,0.12244099897481424,0.7520621057738962,0.5648233771037544,0.9517897503285151
60,2-jyqX-PonxUSZQugyCOAQ,3.5,0.1055941321327034,0.7302603913957626,0.5648233771037544,0.9471537450722732
61,28UWP-8hZ_-6klybRdzqEQ,2.5,0.1205702992062737,0.7453016335112405,0.5648233771037544,0.9517897503285151
62,2KrRu2odf_53L90UQLKVvA,4.0,0.1044632571313823,0.7600194080543426,0.5648233771037544,0.9491300919842313
63,2M8HhQRsKqETmxo8YhtVGQ,4.5,0.18393100605599416,0.8016820313763545,0.664693915294988,0.94288567674113
64,2anxB5OiLo_-eFh_o2j-rw,2.5,0.10396651764482068,0.6172731683648714,0.5988533382652118,0.934622864651774
65,2cF-sCqhCGzVMJULhNqjBQ,2.0,0.11398585877802085,0.7609574640142326,0.5648233771037544,0.9466911957950065
66,2cfzQGANxuIGcCUrlwnV7w,2.0,0.07193210522421972,0.7125020216723275,0.5988533382652118,0.9000998685939553
67,2hOU75OoYSid_aMUEvjhVQ,4.5,0.09619835758901675,0.7749959566553454,0.5357869428518587,0.9554480946123521
68,2ijUbDLJRuVtELXdFFzzyw,2.5,0.12076053986070155,0.7520621057738962,0.5659330497503237,0.9517897503285151
69,2jqUYcKMYZXnpxNTkORJgQ,4.5,0.2804358624771447,0.919100760148795,0.6321435176622896,0.9686202365308805
70,2jwpM5qhFCf8rpW1LeG7lA,3.0,0.12109874546857329,0.7520621057738962,0.5648233771037544,0.955658344283837
71,2kE_CUc6tUR8FU5bjAO_Ag,4.5,0.13185791136899286,0.7410965550703542,0.5537266506380617,0.955658344283837
72,2ktZ89dpmOAhBcECa6Ml2g,4.0,0.1268271029519008,0.7507358887271551,0.5648233771037544,0.9534507227332457
73,2rcH1VUK3_aAA-tT82vWmg,4.0,0.12564338332434974,0.7801390910561216,0.5648233771037544,0.9517897503285151
74,2xBIQyPr3Bp5YPgLScMSgg,3.0,0.12292716953612985,0.7035419699175158,0.6328832994266692,0.9479001314060447
75,2xQexEwq1WQoNeSTyrUTEw,2.5,0.11784351649280783,0.7499919133106906,0.5648233771037544,0.9460604467805519
76,30Bvo-tEfvh2KOTLQg6FZw,3.5,0.11695572677214452,0.7520621057738962,0.5648233771037544,0.9517897503285151
77,3B8hg3Arjhgz33SJpnK9Hw,4.0,0.12424828519187883,0.7520621057738962,0.6069909376733864,0.9517897503285151
78,3LuQTKKb4DgS4nqL3UFyig,1.5,0.12288489383514588,0.7520621057738962,0.5648233771037544,0.9517897503285151
79,3OmXBXH5pQ0esfccEqZP-A,4.5,0.11929145925150869,0.7480187611191979,0.6069909376733864,0.951137976346912
80,3ZcxnR9YkDVRqqkDJMRWBg,4.5,0.12464990435122651,0.7520621057738962,0.5648233771037544,0.9524204993429697
81,3cwgVNwiVX3gVw2tsgIaWw,4.0,0.12479786930467039,0.7355652595827269,0.5648233771037544,0.9491931668856767
82,3n_s_8CndMK7jfZsPK2INg,4.5,0.11599395457475928,0.7520621057738962,0.5648233771037544,0.9517897503285151
83,3zPlIl3EtYAAV1EG0kPg4g,3.0,0.1205702992062737,0.7580139091056122,0.5648233771037544,0.9517897503285151
84,3zR3Uj23aXY1V3L2qt1t6w,4.5,0.13509200249426634,0.8209606986899564,0.6288144997225819,0.965119579500657
85,3zk3cCB58m122cQI_LnvIA,4.0,0.14984622213767082,0.7374737182597445,0.5648233771037544,0.9537240473061761
86,44cJ95tT0rr08d0e5_wyMg,3.5,0.11636386695836899,0.7580139091056122,0.5648233771037544,0.9500446780551906
87,48nQpsNiVcnTR0nXxsg7yA,4.0,0.13755456207658243,0.7920750444767911,0.6362123173663768,0.9675584756898817
88,4AgSOPmhRfPcC-NctjiszQ,4.0,0.12410032023843495,0.7520621057738962,0.5648233771037544,0.9591484888304862
89,4AxW2xYpZker9biX6Bg38Q,3.0,0.11362651531965713,0.7744460617823063,0.5648233771037544,0.9449250985545334
90,4HpR1N0-wo61NbRVxvFeXQ,4.0,0.10988511578257605,0.7520621057738962,0.5992232291474014,0.9517897503285151
91,4LLNNwkveVoH1m6z_9jLGQ,3.5,0.14828202120126407,0.7859938541161249,0.4187164786388015,0.9051458607095926
92,4LiieRb-_r9pUCM0mKS9XA,4.5,0.14035532726677025,0.8229661976386866,0.5648233771037544,0.9274323258869908
93,4RJ1TwPI9rHp0Vcc_eZCiQ,5.0,0.1251677816882801,0.7520621057738962,0.5648233771037544,0.9517897503285151
94,4hxptOMsA-c4XAlFBwl2Ww,3.5,0.12625638098861725,0.7580139091056122,0.5648233771037544,0.9517897503285151
95,4kSPF50JzRQRfOxTViuiCg,2.5,0.126573448745997,0.7520621057738962,0.5648233771037544,0.9537240473061761
96,4mb7Wj8RAzCx8CRf4V5jHA,4.5,0.12332878869547755,0.7520621057738962,0.5988533382652118,0.9517897503285151
97,4n0uqZPw2KxmWKC3GnIU2A,4.0,0.1226206707039961,0.7562348374575448,0.5648233771037544,0.9541865965834427
98,4t8o25f4-fCt3cVzzNM1-w,2.0,0.11929145925150869,0.7520621057738962,0.5648233771037544,0.9517897503285151
99,50_876SGpEViJO0p7Qx9zA,3.5,0.11701914032362049,0.7520621057738962,0.5648233771037544,0.9536504599211563
100,50pVtN734QXvtRh6IDiapw,3.5,0.1155923354154116,0.76555070354197,0.5648233771037544,0.9509382391590012
101,575BoZY8tDPcfSRcdsUNLw,3.0,0.11584598962131541,0.7707585314572214,0.4975032365452192,0.9020551905387648
102,5AvSMHgAH2JqA4Xv5zmJaw,4.0,0.1207076952344716,0.7639657124373281,0.5648233771037544,0.9561208935611037
103,5CjdVHY504ccwZ2n3uyPOA,1.5,0.11611021275246518,0.7520621057738962,0.5648233771037544,0.9517897503285151
104,5G9aIrRiCD4TZCC5j2D39A,4.0,0.12680596510140882,0.7702086365841824,0.5681523950434622,0.946880420499343
105,5JpT-YazYAR1V8wRk4tV6g,3.5,0.12251498145153618,0.7470483584020702,0.5648233771037544,0.9517897503285151
106,5RVbdMA1oVz7GCOIwn1Z3Q,4.0,0.15769893359544268,0.7707585314572214,0.46125393009062327,0.9482365308804205
107,5TlkaYNie2xjv7nXW12Svg,4.0,0.11898496041937494,0.765777130842633,0.5648233771037544,0.9486254927726675
108,5VLwQAIheQwmpusFa-tC6w,3.0,0.11412325480621874,0.7347565906517871,0.5648233771037544,0.9474165571616293
109,5WMIvoMx3l1vn1uJ3HZB6Q,3.0,0.11562404219114956,0.7520621057738962,0.5648233771037544,0.9517897503285151
110,5bF1zC3aEqiwYEkkdcWxKQ,4.5,0.13791390553494615,0.7956655345301634,0.4473830220085075,0.9540604467805519
111,5fCrdm9cVd8AphdRQcZLeg,3.0,0.10504454801991184,0.6936115154455765,0.5648233771037544,0.9517897503285151
112,5fyROfD0I6Xd0pTqoOcL2A,3.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9517897503285151
113,5gXk0hdWrnJ-4hwTL5cIcg,4.5,0.1370578225900208,0.7514798641436196,0.5988533382652118,0.9517897503285151
114,5ggluCpQ25P0Ma_w2cBDEA,3.5,0.1443503810097551,0.707358887271551,0.572960976511929,0.9107700394218133
115,5h7ra0kJKswSZEzbFSIpaw,4.0,0.09967553399494804,0.920750444767912,0.6328832994266692,0.9560262812089355
116,5oA6zlmJ4jQREDH6dNCq6w,4.5,0.16117611000137397,0.7834708070515931,0.6328832994266692,0.9579605781865965
117,5prbSoTRV-rhVzNdcUbNRg,3.5,0.12840187281355359,0.7520621057738962,0.5648233771037544,0.9502864651773981
118,5q_zOkd2X8lU775IoUnxBQ,4.0,0.11831911812887745,0.7788775675238557,0.3931940077677085,0.9560367936925098
119,5xv0xjcRUzP-Zb6CKBOceQ,2.5,0.12471331790270246,0.7520621057738962,0.5648233771037544,0.9470275952693824
120,5zegjfIWCR83scbyd_VT5w,4.0,0.12373040785482523,0.7636422448649522,0.5648233771037544,0.9532825229960579
121,61NPgdR5sMwAWw0CI78nBg,4.0,0.12321253051777163,0.7481481481481482,0.5648233771037544,0.9619448094612353
122,62b0uHo9uaSsoOMQFG55jg,2.5,0.13307333777228192,0.738767588549248,0.5648233771037544,0.9517897503285151
123,63iOXcDVSr8Jm0C8mjzo6g,1.5,0.1229800141623598,0.7520621057738962,0.5648233771037544,0.9530512483574245
124,653_WP4afW32ihnprQmSjQ,3.0,0.12854983776699747,0.7473394792172084,0.5611244682818568,0.9533876478318002
125,66D9bO-p8FG01OfmfX14LA,2.5,0.12756692771912023,0.750121300339641,0.5405955243203255,0.9166675427069646
126,68s6PZRs6bQ9Nqtppdzpuw,3.0,0.11978819873807031,0.7520621057738962,0.5648233771037544,0.9517897503285151
127,69RyJsThRTlyuyVbMexYDw,2.5,0.12151093355316697,0.7247937894226104,0.5648233771037544,0.9279789750328514
128,6C6GRESqx2bDxgMHN7LUXg,2.5,0.12040119640233783,0.7078764353873525,0.5648233771037544,0.9524835742444152
129,6EzE_0QykzrUHHSMcCL7vQ,2.0,0.10016170455626366,0.7520621057738962,0.5552062141668208,0.9343915900131405
130,6LTV9xxwSlrUzFGWx1A8EQ,3.5,0.1414016508661234,0.7053210415655831,0.8104309228777511,0.9485624178712221
131,6ObhHav156dwof2qHvUj3g,2.5,0.11544437046196772,0.7520621057738962,0.5648233771037544,0.9517897503285151
132,6PaLW1K478xyePOxUI56vg,4.0,0.1403870340425082,0.765388969755782,0.570001849454411,0.9422233902759526
133,6RbCJLiwNYwS6ab9vzD_zg,4.5,0.19231216377606564,0.8308588064046579,0.7562419086369521,0.9409093298291721
134,6VWmXeUDmMvVhb8zqWti-w,2.0,0.11437690901212255,0.7183567847323307,0.5648233771037544,0.9473534822601839
135,6VsoOWTeIWmOxMp2Mect3A,4.0,0.1454072735343543,0.746207342713893,0.5570556685777696,0.9621024967148488
136,6bR_7l9IduBaglZJbqLFWg,4.0,0.13109694875128147,0.7580139091056122,0.5648233771037544,0.955658344283837
137,6dDItJbFIwYCmoLZF3iTcg,2.0,0.10630225012418486,0.7274785702733301,0.5648233771037544,0.9288094612352168
138,6eBYh0NQ80cCAmC4ajlKuQ,4.0,0.12265237747973408,0.7881934336082808,0.5648233771037544,0.9511905387647831
139,6fQXFkkw2BUARDa0EzsGnA,2.5,0.11544437046196772,0.7520621057738962,0.5988533382652118,0.955658344283837
140,6nY8KnhX75RM9mppJryu5Q,3.5,0.1190378050456049,0.7587578845220767,0.5648233771037544,0.9410670170827857
141,6qAChWfCZVDvXNtcyhze-g,1.0,0.1098217022311001,0.7615720524017467,0.5648233771037544,0.9473534822601839
142,6qXUxe5J948NMbEscW8qrw,1.5,0.1205702992062737,0.7281578521753195,0.5648233771037544,0.9429172141918528
143,6sqfAMlX68kusvE_FsIr-w,3.5,0.10154623376348858,0.7496037522238396,0.5648233771037544,0.9559526938239159
144,6yYLF5uu2mBs6xFEWOJO6w,5.0,0.1208133844869315,0.7685589519650655,0.5648233771037544,0.9541865965834427
145,71ONxJtmDNDiJAtYHK-0RA,2.5,0.12700677468108268,0.7346272036228368,0.4434991677455151,0.9129461235216819
146,74O-ZufCco3hBcMQc3Vf8Q,2.0,0.11265417419702589,0.7520621057738962,0.5648233771037544,0.9517897503285151
147,78jHxNL8wHMSq_j8KF9exA,2.0,0.1205702992062737,0.7520621057738962,0.5341224338820049,0.9517897503285151
148,78zibwl7zb6sekh4bG8g8g,3.5,0.12422714734138685,0.7580139091056122,0.5988533382652118,0.9517897503285151
149,794S5anOvXONmkZ1n7Mu7Q,4.0,0.1429552828772842,0.6990134239042537,0.666173478823747,0.9459132720105125
150,79QqVtTRgP1t5IwpLlwiQg,3.5,0.13151970576112113,0.7786187934659551,0.5648233771037544,0.957592641261498
151,7A6mfqSfG3AG3WZcr45m-Q,2.0,0.12240929219907626,0.7466925440724568,0.5648233771037544,0.9517897503285151
152,7CJfrkVqwq9mJqC5RRT3Bw,4.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9517897503285151
153,7EXzIkPG3CZ5lvnrEUY7iA,3.5,0.12251498145153618,0.7520621057738962,0.5648233771037544,0.9537240473061761
154,7FNxzsZp3cUnxbxXFmZslQ,2.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9517897503285151
155,7KUbrldK58sIV1K43p5a2w,3.0,0.12251498145153618,0.7639657124373281,0.5648233771037544,0.954533508541393
156,7M1E9DZ4dL-x1AjiumdXgA,2.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9537240473061761
157,7Ny6x4wX1JJLqdVeKQ1JYg,4.5,0.12073940201020956,0.7520621057738962,0.5648233771037544,0.9517897503285151
158,7Nz_04fXn8L-u5L6hyLGvQ,3.0,0.12534745341746195,0.7274785702733301,0.5648233771037544,0.9440946123521682
159,7Q_s1O2Zu9N2DqQ1CL8LUg,4.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.9517897503285151
160,7Qpn2DvgIUpOJQdI4DXETQ,2.5,0.11308750013211154,0.7142487465631571,0.5648233771037544,0.9537240473061761
161,7Sr941ps7tw1Do5Eks7w-g,3.0,0.1235084604246594,0.7520621057738962,0.5648233771037544,0.9536189224704336
162,7T6K5UQuEa_Ia8gZu6NoEg,4.0,0.1506283226058742,0.7590166585799774,0.6310338450157204,0.9536189224704336
163,7TDAgfGK5duI3FoEFNTStg,2.0,0.10475918703827006,0.7209445253113376,0.5648233771037544,0.9447568988173456
164,7TMcUzNqnUV5Bfwni800HQ,1.5,0.12244099897481424,0.7520621057738962,0.5648233771037544,0.9517897503285151
165,7Wt1j4gpvNwGvyN6PCbpqQ,3.0,0.09888286460149866,0.731554261685266,0.5359718882929536,0.9505703022339028
166,7YLvFqyFkIZkj5l6tnbqrw,4.5,0.1282222010843717,0.8431182273977034,0.5648233771037544,0.9510959264126149
167,7cbi8zbO9vguU131QO90rg,3.0,0.12017924897217201,0.7540029112081514,0.5648233771037544,0.9481944809461235
168,7l5t7Iw3qauVoSSrM6jm9g,2.0,0.11460942536753435,0.7384441209768721,0.5648233771037544,0.9536189224704336
169,7pyBqVHSq9uE3aODO_hhTA,3.5,0.12266294640498006,0.7340126152353227,0.550397632698354,0.9488777923784493
170,7svK0DI4BOP0cqjSww7cZQ,1.5,0.1205702992062737,0.7520621057738962,0.5648233771037544,0.944862023653088
171,7wQXbUU2Mwvivg9wmBlrkg,3.0,0.11685003751968462,0.7462396894711305,0.6069909376733864,0.9517897503285151
172,7waMQSqPcbSSAInazaQPxg,5.0,0.12907828402929705,0.7520621057738962,0.5648233771037544,0.9517897503285151
173,7y2cywuUnroLBFep2wINeQ,3.5,0.1205702992062737,0.7520621057738962,0.6130941372295173,0.9517897503285151
174,7yZyfWTmhd5_OmZfM3wjEg,2.5,0.12232474079710833,0.7520621057738962,0.5648233771037544,0.9517897503285151
175,87rslhpXfVcJXN1_DiUQ9A,4.0,0.11195662513079044,0.7572375869319101,0.5648233771037544,0.9517897503285151
176,88RpvqqXf6TYnkcBHIXlUw,3.0,0.14330405741040192,0.7983826621381206,0.6328832994266692,0.955479632063075
177,8DFecBZD_b4CAVhFLBp9hw,4.5,0.13425705739983299,0.7520621057738962,0.5648233771037544,0.9517897503285151
178,8IetU93EqoUGRVNOt0Q2iA,3.0,0.12957502351585864,0.7597282872392043,0.6130941372295173,0.9447674113009199
179,8LUM4M_OzTDg_XWn5fiR8A,3.0,0.10859570690256505,0.7520621057738962,0.5648233771037544,0.9438002628120894
180,8OfsvJM-TXtybas25dcGUw,2.0,0.11881585761543907,0.7520621057738962,0.5648233771037544,0.9517897503285151
181,8RSfnwNKjaGz1VsALAGRrw,2.5,0.12032721392561589,0.7567200388161086,0.5648233771037544,0.9517897503285151
182,8SCLMB-jS-avkTRDeVKeqg,3.0,0.14777471278945642,0.7576904415332363,0.5648233771037544,0.9517897503285151
183,8VFjKdMN1pJR7Ze3joXIHA,4.0,0.10909244638912667,0.7420993045447194,0.7958202330312557,0.9516846254927726
184,8c2ObImjXJ9pW0hUccL35A,3.5,0.12629865668960122,0.7520621057738962,0.5648233771037544,0.9517897503285151
185,8fPOEvYRloya7xp5HzSLig,3.0,0.10360717418645697,0.7520621057738962,0.5648233771037544,0.9492877792378449
186,8j_EeEC9dJgiG_2odE2zUA,3.0,0.07641332952852022,0.7461749959566554,0.5648233771037544,0.944946123521682
187,8mcg3eCoh69WqaKKZZF98w,3.0,0.14197237282940697,0.7507035419699175,0.5648233771037544,0.9328672798948752
188,8mx_TpMhpFLdQi_K5aPdOg,2.0,0.11477852817147022,0.6942907973475659,0.5648233771037544,0.8871590013140604
189,8n13xwvvcuZUylr-y3eNMg,2.5,0.1205702992062737,0.7580139091056122,0.5855372665063806,0.9517897503285151
190,8ptBNZne8pV6X01pQBnpkQ,4.5,0.13506029571852837,0.7540029112081514,0.5648233771037544,0.9537240473061761
191,8t8pZI5SAlYhd6UEIkAcSg,4.0,0.1933373495249268,0.7672327349183244,0.9188089513593489,0.9593797634691195
192,8vqAiSXLuBcQc38pbfE0Xw,4.0,0.11580371392033142,0.7366973960860425,0.5648233771037544,0.9329408672798949
193,9-Z4rNkQr_j5w-AOkdJQ4Q,3.5,0.12903600832831308,0.7520621057738962,0.5988533382652118,0.9517897503285151
194,94VxE6XLTrXmz4yXWEJbAg,3.5,0.10723231554583212,0.75348536309235,0.4771592380247827,0.949203679369251
195,94kQ2TM8Wn85jbmTeG2fbQ,3.5,0.12289546276039189,0.7423257318453824,0.5648233771037544,0.9490985545335086
196,9GA2gmLV4NX2oJkuz6fdcA,3.0,0.0874578564105816,0.6887918486171761,0.5855372665063806,0.9418659658344284
197,9Lu2VvdAPswV-RRiQFfXXQ,2.0,0.0,0.7391234028788615,0.7675235805437396,0.8265124835742443
198,9R5HJYxWadtirp3Lv9Di9g,3.5,0.13039939968504602,0.7380236131327834,0.5988533382652118,0.9522943495400789
199,9Yo5Fl8wstZlxBnD0G-uHg,3.0,0.1205702992062737,0.7466925440724568,0.5648233771037544,0.9561208935611037
200,9_1N2SoNoS3DGV9V-4kndw,4.0,0.10610144054451102,0.7259582726831635,0.5415202515257999,0.9500762155059133
201,9cgrssqswYBSpvBAKc1-nQ,2.5,0.12341334009744548,0.7591460456089277,0.5648233771037544,0.9517897503285151
202,9cuklQaqN2d3WA0Ef6jECg,3.0,0.09748776646902774,0.7472424389454958,0.5648233771037544,0.9394480946123521
203,9d2wp4ddmkFSnUWjLv0mTQ,3.5,0.12251498145153618,0.6981724082160764,0.5648233771037544,0.9517897503285151
204,9dnFUsbz_wAI3sz4Gb50JQ,3.0,0.09059682720864114,0.6918324437975093,0.6066210467911965,0.860394218134034
205,9h8ufGEG_kUf_H3Lq81veQ,3.0,0.0522633353414291,0.7406437004690279,0.3992972073238395,0.9358948751642576
206,9hLtBpykEKo008PqE7S2dg,3.5,0.12084509126266949,0.7639657124373281,0.5648233771037544,0.9517897503285151
207,9j3Lcsbng3Zx3f069S3d1A,2.0,0.12087679803840747,0.7520621057738962,0.5648233771037544,0.9490985545335086
208,9mYjIQ-9DKMuR8kM5M2gtw,4.0,0.12272635995645602,0.7466925440724568,0.5648233771037544,0.9491826544021024
209,9p4oekUddRG-ZDxUzYCEGw,3.0,0.11598338564951328,0.744169497007925,0.712779729979656,0.9003311432325887
210,9pEc_DHC4AEEiPlhG-ftkg,3.0,0.1226101017787501,0.7640627527090409,0.5648233771037544,0.9537240473061761
211,9q2pK0s1-3xUZKbTzVcGGw,3.5,0.1205702992062737,0.7274785702733301,0.5648233771037544,0.9486254927726675
212,9qPEpiKhl0V_RIbYziwJ_g,2.0,0.10946235877273638,0.7520621057738962,0.5648233771037544,0.944862023653088
213,9sUIgzBxFuGEAObwEEwlHw,4.0,0.12405804453745098,0.7116933527413877,0.5988533382652118,0.955658344283837
214,9toyHY_tXx4eenp8Oxmmsg,3.0,0.11952397560692052,0.7577874818049491,0.5648233771037544,0.9397739816031537
215,9xweM3L_Wva9wOctUeABeA,2.5,0.12468161112696448,0.6892447032185024,0.5648233771037544,0.9447463863337713
216,A-OvzL1cssAoFQ-TMRUpBQ,4.0,0.10405106904678861,0.7428432799611839,0.5648233771037544,0.9438002628120894
217,A73Dp0lo9s_Ci9NFDqbhqw,3.0,0.11076233657799338,0.7520621057738962,0.5648233771037544,0.9400262812089356
